15	NONRIGID	3	34	4.028e+09	[1/105, 1210/3, 9/143, 7/121, 39/2]	L:irr v2:irr v3:const0 v5:irr v7:const0 v11:irr v13:const0
16	NONRIGID	3	46	1.825e+10	[1/105, 130/33, 15/2, 77/5, 4/91]	L:irr v2:const0 v3:irr v5:irr v7:const0 v11:irr v13:irr
17	POLY	3	38	1.898e+04	[1/105, 135/22, 4/5, 21/2, 55/3]	L:arith15 v2:arith3 v3:quad6 v5:const0 v7:const0 v11:const0
18	NONRIGID	3	61	3.518e+13	[1/105, 15/11, 22/39, 7/5, 1/3, 1859/2]	L:irr v2:irr v3:irr v5:irr v7:const0 v11:const0 v13:const0
19	POLY	3	33	1.012e+04	[1/105, 15/143, 121/3, 2/11, 91/2, 3/7]	L:arith10 v2:const0 v3:const0 v5:quad1 v7:const0 v11:arith2 v13:const0
20	POLY	4	26	6.588e+03	[1/105, 15/143, 2/11, 121/3, 91/2, 3/7]	L:arith10 v2:arith2 v3:const0 v5:quad1 v7:const0 v11:const0 v13:const0
21	NONRIGID	3	46	1.825e+10	[1/105, 15/2, 130/33, 77/5, 4/91]	L:irr v2:const0 v3:irr v5:irr v7:const0 v11:irr v13:irr
22	NONRIGID	2	46	1.297e+16	[1/105, 15/2, 20/33, 49/5, 242/7]	L:irr v2:const0 v3:irr v5:irr v7:const0 v11:irr
23	POLY	4	26	6.485e+03	[1/105, 15/22, 13/2, 4/3, 77/13, 3/7]	L:arith10 v2:const0 v3:const0 v5:quad1 v7:const0 v11:const0 v13:arith2
24	POLY	3	33	1.012e+04	[1/105, 15/22, 4/3, 13/2, 77/13, 3/7]	L:arith10 v2:arith2 v3:const0 v5:quad1 v7:const0 v11:const0 v13:const0
25	POLY	3	41	3.792e+04	[1/105, 15/22, 4/3, 35/2, 1089/5]	L:arith27 v2:arith6 v3:const0 v5:quad3 v7:const0 v11:const0
26	GEO	3	30	3.079e+13	[1/105, 15/22, 4/3, 35/2, 363/5]	L:georec(2, 0) v2:georec(2, 0) v3:const0 v5:georec(2, 1) v7:const0 v11:const0
27	GEO	3	28	3.377e+18	[1/105, 15/22, 4/3, 35/2, 3993/5]	L:georec(3, 0) v2:georec(3, 0) v3:const0 v5:georec(3, 2) v7:const0 v11:const0
28	GEO	3	30	3.079e+13	[1/105, 15/22, 4/3, 49/2, 363/7]	L:georec(2, 0) v2:georec(2, 0) v3:const0 v5:georec(2, 1) v7:const0 v11:const0
29	GEO	3	28	3.377e+18	[1/105, 15/22, 4/3, 49/2, 3993/7]	L:georec(3, 0) v2:georec(3, 0) v3:const0 v5:georec(3, 2) v7:const0 v11:const0
30	POLY	3	33	1.012e+04	[1/105, 15/22, 4/3, 91/2, 11/13, 3/7]	L:arith10 v2:arith2 v3:const0 v5:quad1 v7:const0 v11:const0 v13:const0
31	GEO	3	28	2.199e+12	[1/105, 15/22, 40/3, 35/2, 33/5]	L:georec(2, 0) v2:georec(2, 0) v3:const0 v5:georec(2, 1) v7:const0 v11:const0
32	GEO	3	28	2.199e+12	[1/105, 15/22, 40/3, 49/2, 33/7]	L:georec(2, 0) v2:georec(2, 0) v3:const0 v5:georec(2, 1) v7:const0 v11:const0
33	NONRIGID	3	40	2.278e+11	[1/105, 18/11, 121/15, 7/9, 75/2]	L:irr v2:irr v3:irr v5:const0 v7:const0 v11:const0
34	POLY	3	40	1.501e+04	[1/105, 18/5, 25/22, 7/2, 605/7]	L:arith10 v2:arith2 v3:quad7 v5:const0 v7:const0 v11:const0
35	POLY	3	40	1.501e+04	[1/105, 18/5, 75/22, 7/2, 605/7]	L:arith10 v2:arith2 v3:quad9 v5:const0 v7:const0 v11:const0
36	POLY	4	39	5.858e+03	[1/105, 2/15, 7/3, 99/2, 5/77, 2/7]	L:arith4 v2:const0 v3:const0 v5:const0 v7:arith1 v11:arith1
37	POLY	3	52	1.040e+04	[1/105, 2/15, 99/2, 7/3, 5/77, 2/7]	L:arith4 v2:const0 v3:arith1 v5:const0 v7:const0 v11:arith1
38	POLY	3	38	1.423e+04	[1/105, 2/3, 45/22, 35/2, 1089/5]	L:arith11 v2:arith2 v3:const0 v5:quad1 v7:const0 v11:const0
39	GEO	3	33	2.111e+14	[1/105, 2/3, 45/22, 49/2, 363/7]	L:georec(2, 0) v2:georec(2, 0) v3:const0 v5:georec(2, 1) v7:const0 v11:const0
40	GEO	3	33	6.893e+21	[1/105, 2/3, 45/22, 49/2, 3993/7]	L:georec(3, 0) v2:georec(3, 0) v3:const0 v5:georec(3, 2) v7:const0 v11:const0
41	NONRIGID	3	39	2.090e+04	[1/105, 2/3, 45/22, 7/2, 11979/7]	L:irr v2:irr v3:const0 v5:irr v7:const0 v11:const0
42	GEO	3	33	1.759e+14	[1/105, 2/3, 675/22, 49/2, 33/7]	L:georec(2, 0) v2:georec(2, 0) v3:const0 v5:georec(2, 1) v7:const0 v11:const0
43	GEO	3	29	6.597e+12	[1/105, 20/3, 3/22, 49/2, 2662/7]	L:georec(2, 0) v2:georec(2, 0) v3:const0 v5:georec(2, 1) v7:const0 v11:const0
44	GEO	3	35	1.126e+15	[1/105, 20/3, 3/22, 49/2, 363/7]	L:georec(2, 0) v2:georec(2, 0) v3:const0 v5:georec(2, 1) v7:const0 v11:const0
45	GEO	3	35	1.462e+23	[1/105, 20/3, 3/22, 49/2, 3993/7]	L:georec(3, 0) v2:georec(3, 0) v3:const0 v5:georec(3, 2) v7:const0 v11:const0
46	POLY	3	58	1.256e+04	[1/105, 20/3, 3/22, 7/2, 11/35, 3/7]	L:arith4 v2:arith1 v3:const0 v5:arith1 v7:const0 v11:const0
47	GEO	3	33	5.909e+21	[1/105, 20/3, 45/22, 49/2, 33/7]	L:georec(3, 0) v2:georec(3, 0) v3:const0 v5:georec(3, 2) v7:const0 v11:const0
48	POLY	3	40	2.651e+04	[1/105, 20/3, 9/110, 7/5, 165/2]	L:arith18 v2:quad6 v3:const0 v5:arith3 v7:const0 v11:const0
49	NONRIGID	3	34	9.062e+09	[1/105, 20/3, 9/22, 35/2, 242/5]	L:irr v2:irr v3:const0 v5:irr v7:const0 v11:const0
50	NONRIGID	3	39	1.161e+11	[1/105, 20/3, 9/22, 35/2, 99/5]	L:irr v2:irr v3:const0 v5:irr v7:const0 v11:const0
51	GEO	3	33	1.583e+14	[1/105, 20/3, 9/44, 49/2, 33/7]	L:georec(2, 0) v2:georec(2, 0) v3:const0 v5:georec(2, 1) v7:const0 v11:const0
52	NONRIGID	3	31	1.778e+11	[1/105, 20/3, 9/55, 7/2, 1815/7]	L:irr v2:irr v3:const0 v5:irr v7:irr v11:const0
53	NONRIGID	1	46	1.297e+16	[1/105, 20/33, 15/2, 49/5, 242/7]	L:irr v2:irr v3:const1 v5:irr v7:const0 v11:irr
54	POLY	3	40	1.501e+04	[1/105, 225/22, 10/3, 7/2, 363/7]	L:arith10 v2:arith2 v3:const0 v5:quad7 v7:const0 v11:const0
55	NONRIGID	3	39	1.466e+11	[1/105, 242/3, 9/143, 35/11, 117/2]	L:irr v2:irr v3:const0 v5:const0 v7:const0 v11:irr v13:const0
56	NONRIGID	3	33	7.628e+09	[1/105, 242/3, 9/143, 35/11, 1859/2]	L:irr v2:irr v3:const0 v5:const0 v7:const0 v11:irr v13:const0
57	NONRIGID	3	34	4.028e+09	[1/105, 242/3, 9/143, 35/121, 39/2]	L:irr v2:irr v3:const0 v5:const0 v7:const0 v11:irr v13:const0
58	NONRIGID	3	35	4.058e+09	[1/105, 242/3, 9/143, 5/121, 273/2]	L:irr v2:irr v3:const0 v5:const0 v7:irr v11:irr v13:const0
59	NONRIGID	3	61	3.518e+13	[1/105, 26/33, 15/13, 7/5, 1/3, 1573/2]	L:irr v2:irr v3:irr v5:irr v7:const0 v11:const0 v13:const0
60	GEO	3	30	3.079e+13	[1/105, 27/110, 10/3, 35/2, 33/5]	L:georec(2, 0) v2:georec(2, 0) v3:const0 v5:georec(2, 1) v7:const0 v11:const0
61	GEO	3	30	3.079e+13	[1/105, 27/110, 10/3, 49/2, 33/7]	L:georec(2, 0) v2:georec(2, 0) v3:const0 v5:georec(2, 1) v7:const0 v11:const0
62	POLY	3	35	2.313e+04	[1/105, 27/275, 10/3, 7/5, 165/2]	L:arith21 v2:quad6 v3:const0 v5:arith3 v7:const0 v11:const0
63	POLY	4	26	6.588e+03	[1/105, 3/143, 10/11, 121/3, 91/2, 3/7]	L:arith10 v2:arith2 v3:const0 v5:quad1 v7:const0 v11:const0 v13:const0
64	GEO	3	26	4.123e+11	[1/105, 3/22, 20/3, 49/2, 2662/7]	L:georec(2, 0) v2:georec(2, 0) v3:const0 v5:georec(2, 1) v7:const0 v11:const0
65	GEO	3	30	3.079e+13	[1/105, 3/22, 20/3, 49/2, 363/7]	L:georec(2, 0) v2:georec(2, 0) v3:const0 v5:georec(2, 1) v7:const0 v11:const0
66	GEO	3	28	3.377e+18	[1/105, 3/22, 20/3, 49/2, 3993/7]	L:georec(3, 0) v2:georec(3, 0) v3:const0 v5:georec(3, 2) v7:const0 v11:const0
67	POLY	3	52	1.040e+04	[1/105, 3/22, 20/3, 7/2, 11/35, 3/7]	L:arith4 v2:arith1 v3:const0 v5:arith1 v7:const0 v11:const0
68	GEO	3	28	2.199e+12	[1/105, 3/22, 200/3, 49/2, 33/7]	L:georec(2, 0) v2:georec(2, 0) v3:const0 v5:georec(2, 1) v7:const0 v11:const0
69	POLY	4	26	6.485e+03	[1/105, 3/22, 65/2, 4/3, 77/13, 3/7]	L:arith10 v2:const0 v3:const0 v5:quad1 v7:const0 v11:const0 v13:arith2
70	NONRIGID	3	62	1.759e+13	[1/105, 33/2, 10/39, 49/121, 338/11]	L:irr v2:const0 v3:irr v5:irr v7:irr v11:irr v13:const0
71	GEO	3	27	3.299e+12	[1/105, 33/2, 4/15, 49/11, 375/7]	L:georec(2, 0) v2:const0 v3:georec(2, -1) v5:const0 v7:const0 v11:georec(2, 0)
72	NONRIGID	0	70	2.223e+04	[1/105, 35/66, 8/5, 3/2, 605/3]	L:irr v2:const0 v3:irr v5:const1 v7:irr v11:irr
73	GEO	3	27	3.848e+12	[1/105, 363/2, 4/15, 7/11, 375/7]	L:georec(2, 0) v2:const0 v3:georec(2, -1) v5:const0 v7:const0 v11:georec(2, 0)
74	GEO	3	25	2.749e+11	[1/105, 4/15, 33/2, 49/11, 375/7]	L:georec(2, 0) v2:const0 v3:georec(2, -1) v5:const0 v7:const0 v11:georec(2, 0)
75	GEO	3	25	3.436e+11	[1/105, 4/15, 363/2, 7/11, 375/7]	L:georec(2, 0) v2:const0 v3:georec(2, -1) v5:const0 v7:const0 v11:georec(2, 0)
76	NONRIGID	4	26	8.247e+03	[1/105, 4/15, 77/3, 9/2, 5/11, 2/7]	L:irr v2:const0 v3:const0 v5:const0 v7:irr v11:irr
77	NONRIGID	3	30	1.114e+04	[1/105, 4/15, 9/2, 77/3, 5/11, 2/7]	L:irr v2:const0 v3:irr v5:const0 v7:const0 v11:const0
78	POLY	3	37	1.286e+04	[1/105, 4/3, 15/22, 13/2, 77/13, 3/7]	L:arith10 v2:arith2 v3:const0 v5:quad1 v7:const0 v11:const0 v13:const0
79	POLY	3	41	3.745e+04	[1/105, 4/3, 15/22, 35/2, 1089/5]	L:arith27 v2:arith6 v3:const0 v5:quad3 v7:const0 v11:const0
80	GEO	3	35	1.126e+15	[1/105, 4/3, 15/22, 35/2, 363/5]	L:georec(2, 0) v2:georec(2, 0) v3:const0 v5:georec(2, 1) v7:const0 v11:const0
81	GEO	3	35	1.462e+23	[1/105, 4/3, 15/22, 35/2, 3993/5]	L:georec(3, 0) v2:georec(3, 0) v3:const0 v5:georec(3, 2) v7:const0 v11:const0
82	GEO	3	35	1.126e+15	[1/105, 4/3, 15/22, 49/2, 363/7]	L:georec(2, 0) v2:georec(2, 0) v3:const0 v5:georec(2, 1) v7:const0 v11:const0
83	GEO	3	35	1.462e+23	[1/105, 4/3, 15/22, 49/2, 3993/7]	L:georec(3, 0) v2:georec(3, 0) v3:const0 v5:georec(3, 2) v7:const0 v11:const0
84	POLY	3	37	1.286e+04	[1/105, 4/3, 15/22, 91/2, 11/13, 3/7]	L:arith10 v2:arith2 v3:const0 v5:quad1 v7:const0 v11:const0 v13:const0
85	POLY	3	40	2.164e+04	[1/105, 4/3, 375/22, 35/2, 33/5]	L:arith15 v2:arith3 v3:const0 v5:quad6 v7:const0 v11:const0
86	GEO	3	33	3.694e+14	[1/105, 4/3, 45/44, 7/2, 363/7]	L:georec(2, 0) v2:georec(2, 0) v3:const0 v5:georec(2, 1) v7:const0 v11:const0
87	NONRIGID	0	87	1.539e+13	[1/105, 4/3, 63/110, 5/2, 363/5]	L:irr v2:irr v3:irr v5:irr v7:irr v11:irr
88	NONRIGID	3	41	5.404e+17	[1/105, 4/3, 75/22, 35/2, 363/5]	L:georec(2, 22) v2:georec(2, 4) v3:const0 v5:irr v7:const0 v11:const0
89	NONRIGID	1	66	1.503e+10	[1/105, 4/33, 11/5, 147/2, 375/7]	L:irr v2:irr v3:const1 v5:irr v7:irr v11:irr
90	GEO	3	35	1.126e+15	[1/105, 40/3, 15/22, 35/2, 33/5]	L:georec(2, 0) v2:georec(2, 0) v3:const0 v5:georec(2, 1) v7:const0 v11:const0
91	GEO	3	35	1.126e+15	[1/105, 40/3, 15/22, 49/2, 33/7]	L:georec(2, 0) v2:georec(2, 0) v3:const0 v5:georec(2, 1) v7:const0 v11:const0
92	NONRIGID	0	70	2.536e+04	[1/105, 40/3, 3/154, 35/2, 33/5]	L:irr v2:const0 v3:const1 v5:irr v7:irr v11:irr
93	POLY	3	58	1.256e+04	[1/105, 44/3, 3/10, 7/2, 5/77, 3/7]	L:arith4 v2:arith1 v3:const0 v5:const0 v7:const0 v11:arith1
94	NONRIGID	1	48	1.031e+11	[1/105, 45/2, 11/7, 4/55, 1715/3]	L:irr v2:const2 v3:irr v5:irr v7:const0 v11:irr
95	POLY	3	40	1.501e+04	[1/105, 45/22, 10/3, 7/2, 363/7]	L:arith10 v2:arith2 v3:const0 v5:quad5 v7:const0 v11:const0
96	POLY	3	38	1.423e+04	[1/105, 45/22, 2/3, 35/2, 1089/5]	L:arith11 v2:arith2 v3:const0 v5:quad1 v7:const0 v11:const0
97	GEO	3	33	2.111e+14	[1/105, 45/22, 2/3, 49/2, 363/7]	L:georec(2, 0) v2:georec(2, 0) v3:const0 v5:georec(2, 1) v7:const0 v11:const0
98	GEO	3	33	6.893e+21	[1/105, 45/22, 2/3, 49/2, 3993/7]	L:georec(3, 0) v2:georec(3, 0) v3:const0 v5:georec(3, 2) v7:const0 v11:const0
99	NONRIGID	3	39	2.090e+04	[1/105, 45/22, 2/3, 7/2, 11979/7]	L:irr v2:irr v3:const0 v5:irr v7:const0 v11:const0
100	GEO	3	27	3.377e+18	[1/105, 45/22, 20/3, 49/2, 33/7]	L:georec(3, 0) v2:georec(3, 0) v3:const0 v5:georec(3, 2) v7:const0 v11:const0
101	NONRIGID	3	41	4.323e+17	[1/105, 45/22, 4/5, 21/2, 605/3]	L:georec(2, 22) v2:georec(2, 4) v3:irr v5:const0 v7:const0 v11:const0
102	POLY	3	40	1.501e+04	[1/105, 45/22, 50/3, 7/2, 363/7]	L:arith10 v2:arith2 v3:const0 v5:quad9 v7:const0 v11:const0
103	GEO	3	28	2.199e+12	[1/105, 45/22, 8/5, 49/2, 55/7]	L:georec(2, 0) v2:georec(2, 0) v3:georec(2, 1) v5:const0 v7:const0 v11:const0
104	GEO	3	33	3.694e+14	[1/105, 45/44, 4/3, 7/2, 363/7]	L:georec(2, 0) v2:georec(2, 0) v3:const0 v5:georec(2, 1) v7:const0 v11:const0
105	POLY	3	52	1.040e+04	[1/105, 5/6, 44/5, 7/2, 3/77, 5/7]	L:arith4 v2:arith1 v3:const0 v5:const0 v7:const0 v11:arith1
106	POLY	4	39	5.858e+03	[1/105, 5/6, 7/2, 44/5, 3/77, 5/7]	L:arith4 v2:const0 v3:const0 v5:const0 v7:arith1 v11:arith1
107	NONRIGID	0	70	2.536e+04	[1/105, 5/66, 56/5, 21/2, 55/7]	L:irr v2:const0 v3:irr v5:const1 v7:irr v11:irr
108	NONRIGID	0	62	1.575e+04	[1/105, 5/9, 242/21, 3/11, 1029/2]	L:irr v2:irr v3:const1 v5:irr v7:irr v11:const0
109	NONRIGID	1	58	1.556e+04	[1/105, 5/9, 242/21, 3/11, 3773/2]	L:irr v2:irr v3:const2 v5:irr v7:const0 v11:irr
110	NONRIGID	4	74	4.144e+05	[1/105, 5/9, 54/55, 49/2, 33/7]	L:irr v2:const0 v3:irr v5:irr v7:irr v11:irr
111	NONRIGID	4	50	2.092e+04	[1/105, 5/99, 54/5, 77/2, 55/7]	L:irr v2:const0 v3:irr v5:const0 v7:irr v11:irr
112	POLY	3	40	1.501e+04	[1/105, 54/5, 25/22, 7/2, 605/7]	L:arith10 v2:arith2 v3:quad11 v5:const0 v7:const0 v11:const0
113	NONRIGID	4	82	1.198e+06	[1/105, 54/55, 5/9, 49/2, 33/7]	L:irr v2:const0 v3:irr v5:irr v7:irr v11:irr
114	NONRIGID	3	61	3.299e+13	[1/105, 6/11, 55/39, 49/4, 1859/2]	L:irr v2:irr v3:irr v5:irr v7:irr v11:const0 v13:const0
115	NONRIGID	0	87	1.539e+13	[1/105, 63/110, 4/3, 5/2, 363/5]	L:irr v2:irr v3:irr v5:irr v7:irr v11:irr
116	NONRIGID	3	61	3.299e+13	[1/105, 65/33, 6/13, 49/4, 1573/2]	L:irr v2:irr v3:irr v5:irr v7:irr v11:const0 v13:const0
117	GEO	3	33	1.759e+14	[1/105, 675/22, 2/3, 49/2, 33/7]	L:georec(2, 0) v2:georec(2, 0) v3:const0 v5:georec(2, 1) v7:const0 v11:const0
118	GEO	3	35	1.126e+15	[1/105, 72/5, 5/22, 49/2, 55/7]	L:georec(2, 0) v2:georec(2, 0) v3:georec(2, 1) v5:const0 v7:const0 v11:const0
119	NONRIGID	0	70	2.223e+04	[1/105, 8/3, 21/110, 5/2, 363/5]	L:irr v2:const0 v3:const1 v5:irr v7:irr v11:irr
120	GEO	3	35	1.126e+15	[1/105, 8/3, 75/22, 49/2, 33/7]	L:georec(2, 0) v2:georec(2, 0) v3:const0 v5:georec(2, 1) v7:const0 v11:const0
121	NONRIGID	3	39	1.540e+04	[1/105, 81/22, 10/3, 7/2, 99/7]	L:irr v2:irr v3:const0 v5:irr v7:const0 v11:const0
122	POLY	3	37	2.275e+04	[1/105, 9/110, 20/3, 7/5, 165/2]	L:arith18 v2:quad6 v3:const0 v5:arith3 v7:const0 v11:const0
123	NONRIGID	3	32	1.094e+09	[1/105, 9/143, 1210/3, 7/121, 39/2]	L:irr v2:irr v3:const0 v5:irr v7:const0 v11:irr v13:const0
124	NONRIGID	3	35	2.574e+10	[1/105, 9/143, 242/3, 35/11, 117/2]	L:irr v2:irr v3:const0 v5:const0 v7:const0 v11:irr v13:const0
125	NONRIGID	3	30	1.256e+09	[1/105, 9/143, 242/3, 35/11, 1859/2]	L:irr v2:irr v3:const0 v5:const0 v7:const0 v11:irr v13:const0
126	NONRIGID	3	32	1.094e+09	[1/105, 9/143, 242/3, 35/121, 39/2]	L:irr v2:irr v3:const0 v5:const0 v7:const0 v11:irr v13:const0
127	NONRIGID	3	34	1.563e+09	[1/105, 9/143, 242/3, 5/121, 273/2]	L:irr v2:irr v3:const0 v5:const0 v7:irr v11:irr v13:const0
128	NONRIGID	1	52	3.780e+11	[1/105, 9/1573, 5/11, 242/3, 273/2]	L:irr v2:irr v3:irr v5:const0 v7:const1 v11:const2 v13:irr
129	NONRIGID	3	32	1.237e+04	[1/105, 9/2, 4/15, 77/3, 5/11, 2/7]	L:irr v2:const0 v3:irr v5:const0 v7:const0 v11:const0
130	GEO	3	33	5.278e+13	[1/105, 9/22, 10/3, 2401/2, 33/7]	L:georec(2, 0) v2:georec(2, 0) v3:const0 v5:georec(2, 1) v7:const0 v11:const0
131	NONRIGID	3	30	1.193e+09	[1/105, 9/22, 20/3, 35/2, 242/5]	L:irr v2:irr v3:const0 v5:irr v7:const0 v11:const0
132	NONRIGID	3	36	2.867e+10	[1/105, 9/22, 20/3, 35/2, 99/5]	L:irr v2:irr v3:const0 v5:irr v7:const0 v11:const0
133	POLY	3	40	1.501e+04	[1/105, 9/22, 250/3, 7/2, 363/7]	L:arith10 v2:arith2 v3:const0 v5:quad11 v7:const0 v11:const0
134	NONRIGID	3	26	3.637e+17	[1/105, 9/22, 275/3, 7/11, 2/5, 3/2]	L:irr v2:const0 v3:const0 v5:irr v7:const0 v11:irr
135	POLY	3	40	1.501e+04	[1/105, 9/22, 50/3, 7/2, 363/7]	L:arith10 v2:arith2 v3:const0 v5:quad7 v7:const0 v11:const0
136	GEO	3	33	1.583e+14	[1/105, 9/44, 20/3, 49/2, 33/7]	L:georec(2, 0) v2:georec(2, 0) v3:const0 v5:georec(2, 1) v7:const0 v11:const0
137	NONRIGID	5	24	6.984e+15	[1/105, 9/55, 10/3, 49/2, 11/7, 5/11]	L:irr v2:const0 v3:const0 v5:const0 v7:const0 v11:irr
138	NONRIGID	3	30	1.325e+11	[1/105, 9/55, 20/3, 7/2, 1815/7]	L:irr v2:irr v3:const0 v5:irr v7:irr v11:const0
139	NONRIGID	0	68	1.038e+04	[1/105, 9/55, 49/33, 22/3, 75/2]	L:irr v2:irr v3:const1 v5:irr v7:irr v11:irr
140	POLY	3	58	1.256e+04	[1/105, 99/2, 2/15, 7/3, 5/77, 2/7]	L:arith4 v2:const0 v3:arith1 v5:const0 v7:const0 v11:arith1
141	NONRIGID	3	26	3.637e+17	[1/105, 99/5, 25/22, 7/11, 2/3, 5/2]	L:irr v2:const0 v3:irr v5:const0 v7:const0 v11:irr
142	NONRIGID	4	23	1.076e+14	[1/108, 28/15, 9/7, 25/2, 3/5]	L:irr v2:const0 v3:const0 v5:irr v7:const0
143	GEO	3	33	1.759e+14	[1/1155, 15/2, 4/21, 11/3, 1029/5]	L:georec(2, 0) v2:const0 v3:georec(2, 0) v5:georec(2, 1) v7:const0 v11:const0
144	NONRIGID	0	56	1.129e+04	[1/1155, 35/6, 11/2, 4/5, 135/11]	L:irr v2:const0 v3:irr v5:const1 v7:irr v11:irr
145	POLY	3	35	1.791e+04	[1/1155, 35/6, 4/5, 11/2, 135/11]	L:arith16 v2:arith4 v3:const0 v5:const0 v7:quad2 v11:const0
146	GEO	3	33	1.759e+14	[1/1155, 4/15, 21/2, 11/3, 375/7]	L:georec(2, 0) v2:const0 v3:georec(2, 0) v5:const0 v7:georec(2, 1) v11:const0
147	NONRIGID	2	56	1.649e+12	[1/1155, 4/15, 7/3, 33/2, 375/11]	L:irr v2:irr v3:const1 v5:const0 v7:irr v11:irr
148	POLY	3	41	2.360e+04	[1/1155, 4/3, 21/10, 11/2, 375/11]	L:arith16 v2:arith4 v3:const0 v5:const0 v7:quad2 v11:const0
149	NONRIGID	2	61	5.278e+13	[1/12, 1125/14, 11/2, 2/5, 28/11]	L:irr v2:const1 v3:irr v5:irr v7:const0 v11:irr
150	GEO	3	40	5.765e+17	[1/12, 1125/2, 2/35, 11/5, 28/11]	L:georec(2, 23) v2:const0 v3:georec(2, 6) v5:georec(2, 4) v7:const0 v11:arith1
151	NONRIGID	0	62	3.283e+20	[1/12, 125/14, 121/2, 6/5, 28/11]	L:irr v2:const2 v3:irr v5:const0 v7:irr v11:irr
152	GEO	3	41	2.882e+17	[1/12, 125/2, 18/35, 11/5, 28/11]	L:georec(2, -1) v2:const0 v3:georec(2, 2) v5:georec(2, -4) v7:const0 v11:arith5
153	NONRIGID	3	41	3.603e+17	[1/12, 125/2, 6/35, 11/5, 196/11]	L:georec(2, 3) v2:const0 v3:georec(2, 2) v5:georec(2, -2) v7:const0 v11:irr
154	NONRIGID	3	40	5.044e+17	[1/12, 1575/2, 2/55, 7/5, 44/7]	L:georec(2, 20) v2:const0 v3:georec(2, 6) v5:georec(2, 1) v7:irr v11:const0
155	NONRIGID	3	41	2.522e+17	[1/12, 175/2, 18/55, 7/5, 44/7]	L:georec(2, 0) v2:const0 v3:georec(2, 2) v5:georec(2, -3) v7:irr v11:const0
156	POLY	3	58	1.256e+04	[1/12, 175/2, 2/15, 11/5, 3/77, 2/11]	L:arith4 v2:const0 v3:const0 v5:arith1 v7:arith1 v11:const0
157	POLY	3	58	1.256e+04	[1/12, 175/2, 2/55, 3/5, 11/21, 2/3]	L:arith4 v2:const0 v3:const0 v5:arith1 v7:arith1 v11:const0
158	NONRIGID	5	24	7.287e+17	[1/12, 175/2, 4/33, 3/7, 11/5, 3/11]	L:irr v2:const0 v3:const0 v5:const0 v7:const0 v11:irr
159	NONRIGID	5	26	7.030e+19	[1/12, 175/2, 4/33, 3/7, 11/5, 7/11]	L:irr v2:const0 v3:const0 v5:const0 v7:const0 v11:irr
160	GEO	3	19	1.275e+09	[1/12, 175/2, 4/77, 3/5, 484/3]	L:georec(2, 0) v2:const0 v3:const0 v5:georec(2, 0) v7:georec(2, -1) v11:const0
161	POLY	4	77	2.758e+03	[1/12, 175/2, 4/77, 3/5, 9317/3]	L:const7 v2:const0 v3:arith-4 v5:const0 v7:arith-2 v11:const0
